,PANDAID,MODIFTIME_EXTENDED,JOBSTATUS,COMPUTINGSITE,MODIFICATIONHOST,ATTEMPTNR,FINAL_STATUS,START_TS,END_TS,DURATION,STATUS_LEVEL,SEQUENCE
901,4729445965,2020-05-25 19:17:21.898014,failed,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 19:17:21.898014,2020-05-25 19:17:21.898014,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
906,4729445967,2020-05-15 12:33:48.032907,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.032907,2020-05-15 12:33:58.175782,0.0028174652777777777,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
904,4729445967,2020-05-15 12:33:58.175782,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.175782,2020-05-15 12:34:06.191489,0.002226585277777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
905,4729445967,2020-05-15 12:34:06.191489,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.191489,2020-05-16 18:13:07.637134,29.650401568055553,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
907,4729445967,2020-05-16 18:13:07.637134,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:07.637134,2020-05-21 05:13:36.589879,107.00804242916666,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
910,4729445967,2020-05-21 05:13:36.589879,sent,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 05:13:36.589879,2020-05-21 05:13:37.669219,0.00029981666666666664,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
909,4729445967,2020-05-21 05:13:37.669219,starting,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-21 05:13:37.669219,2020-05-21 16:36:11.850857,11.376161566111112,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
908,4729445967,2020-05-21 16:36:11.850857,running,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 16:36:11.850857,2020-05-25 19:11:52.779066,98.59470228027779,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
912,4729445967,2020-05-25 19:11:52.779066,transferring,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:11:52.779066,2020-05-25 19:12:01.555294,0.002437841111111111,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
913,4729445967,2020-05-25 19:12:01.555294,holding,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 19:12:01.555294,2020-05-25 19:17:22.063426,0.08903003666666669,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
911,4729445967,2020-05-25 19:17:22.063426,failed,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 19:17:22.063426,2020-05-25 19:17:22.063426,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
916,4729445968,2020-05-15 12:33:48.066441,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.066441,2020-05-15 12:33:58.200057,0.0028148933333333333,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
914,4729445968,2020-05-15 12:33:58.200057,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.200057,2020-05-15 12:34:06.211195,0.0022253161111111114,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
915,4729445968,2020-05-15 12:34:06.211195,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.211195,2020-05-16 18:13:07.649697,29.65039958388889,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
917,4729445968,2020-05-16 18:13:07.649697,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:07.649697,2020-05-21 05:13:36.651129,107.00805595333334,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
923,4729445968,2020-05-21 05:13:36.651129,sent,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 05:13:36.651129,2020-05-21 05:13:37.679820,0.0002857475,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
922,4729445968,2020-05-21 05:13:37.679820,starting,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-21 05:13:37.679820,2020-05-21 17:42:01.926207,12.473401774166666,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
918,4729445968,2020-05-21 17:42:01.926207,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-21 17:42:01.926207,2020-05-21 23:06:08.594569,5.401852322777779,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
919,4729445968,2020-05-21 23:06:08.594569,transferring,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:06:08.594569,2020-05-21 23:06:23.417746,0.004117549166666667,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
920,4729445968,2020-05-21 23:06:23.417746,holding,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 23:06:23.417746,2020-05-21 23:10:16.810761,0.06483139305555556,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
921,4729445968,2020-05-21 23:10:16.810761,failed,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 23:10:16.810761,2020-05-21 23:10:16.810761,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
926,4729445969,2020-05-15 12:33:48.099014,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.099014,2020-05-15 12:33:58.222918,0.002812195555555556,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
924,4729445969,2020-05-15 12:33:58.222918,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.222918,2020-05-15 12:34:06.228455,0.0022237602777777777,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
925,4729445969,2020-05-15 12:34:06.228455,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.228455,2020-05-16 18:13:07.739880,29.650419840277777,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
